x,y,age,number,r
-114.1284968,51.07492636,38,1,0.71447906
-113.4432698,53.60909667,38,1,0.533699173
-113.632975,53.65739764,38,1,0.62030218
-112.8407506,53.35735817,38,5,0.508316904
-113.9323992,50.92328205,38,1,0.886736088
-113.2920983,54.70930833,38,1,0.243700176
-113.2068204,53.70917818,38,3,0.451120781
-111.9744491,54.77110028,38,6,0.483874103
-114.1124532,51.15245757,38,1,0.968936959
-113.4134038,53.62464547,38,1,0.806950884
-114.2412624,51.1343338,38,4,0.828324853
-113.4378792,53.51614013,38,1,0.607075534
-113.241947,53.69148539,38,4,0.798231146
-113.259208,53.56082392,38,5,0.743084374
-110.7258893,54.27027474,38,1,0.705688233
-111.9744491,54.77110028,38,2,0.583399428
-113.4729623,53.57041719,38,1,0.779471001
-113.3931295,53.55962335,38,1,0.912110498
-111.380279,56.72720019,38,1,0.216307618
-113.9127051,54.55813761,38,5,0.201522871
-111.4131562,56.73682123,38,2,0.881091062
-111.0985999,55.62555797,38,1,0.937259113
-114.3456496,53.52763028,38,1,0.172988083
-113.5216472,53.30565286,38,5,0.627163016
-113.4156356,53.46375285,38,1,0.505887369
-113.4903698,53.5462403,38,2,0.813203196
-113.7582365,52.47213212,38,1,0.728719898
-113.2832093,54.72129052,38,3,0.571385721
-113.9555658,51.1065011,38,1,0.055772411
-113.9756119,53.53967283,38,1,0.679015216
-113.4620463,53.41753309,38,4,0.059905378
-113.6890848,53.55277781,38,1,0.982826495
-113.551659,53.62465749,38,5,0.119656759
-112.0369894,54.4420802,38,5,0.012997724
-113.4558427,53.46000587,38,1,0.074239248
-111.4658073,56.75506809,38,1,0.335156363
-113.5884296,53.51716844,38,3,0.042650996
-113.3490496,53.91631181,38,4,0.551412458
-114.0041384,53.51006643,38,1,0.820653969
-112.344499,54.84978041,38,4,0.530021684
-113.523543,53.56158017,38,2,0.261595923
-113.9138587,53.56807605,38,1,0.740008791
-113.261792,53.68409844,38,5,0.573495597
-113.2832093,54.72129052,38,4,0.869769049
-113.3247299,53.52707371,38,1,0.026623084
-114.1379294,51.66627001,38,5,0.707547139
-112.8048393,54.58728103,38,4,0.022435065
-113.3772497,52.96988001,38,2,0.165634121
-111.3710304,56.71097529,38,1,0.802206862
-119.1362319,53.87943099,38,2,0.324971191
-114.0757537,51.16526527,38,1,0.077918467
-113.6288691,53.54101318,38,4,0.183253411
-113.3662718,53.45951847,38,1,0.262851184
-113.1445788,53.53861787,38,1,0.296180865
-113.9531237,51.09166338,38,1,0.26424577
-112.4804292,55.14070031,38,4,0.807335934
-113.4001867,53.60202598,38,4,0.633614346
-113.5816002,53.31040431,38,2,0.239005799
-113.5523692,53.59793348,38,1,0.367657125
-113.4673748,53.57275401,38,3,0.039610524
-113.5029561,53.55014047,38,1,0.269894521
-113.6756639,53.50892033,38,1,0.409499134
-113.4298228,53.62042173,38,1,0.363763826
-113.8769657,53.54767745,38,1,0.099441237
-113.8915368,53.56652272,38,3,0.511467587
-113.93428,51.12707088,38,1,0.663012975
-113.2832093,54.72129052,38,1,0.858569676
-113.591859,53.51280822,38,1,0.811159377
-113.4902593,53.58910845,38,6,0.423615013
-113.9347835,53.55001112,38,2,0.070802243
-111.9741696,54.77124739,38,1,0.929283742
-113.4180455,53.49433668,38,6,0.576310022
-113.4947293,53.64214753,38,1,0.542280587
-113.2832093,54.72129034,38,3,0.589268501
-113.4085193,53.35653498,38,2,0.986031585
-110.2049506,54.47587137,38,1,0.166099043
-113.7309238,53.58051077,38,3,0.439307208
-113.6574799,53.80022172,38,4,0.928867163
-112.8048393,54.58728103,38,6,0.545378849
-113.3829718,53.44469196,38,3,0.443085947
-113.405123,53.62593936,38,1,0.93095323
-113.5731512,53.30632167,38,1,0.481963272
-113.5644914,53.5445452,38,2,0.670980665
-114.92194,52.38236305,38,1,0.077952527
-113.4750786,53.61736724,38,1,0.345044561
-114.0445063,50.93768552,38,2,0.138130527
-113.3992674,53.4434107,38,4,0.097848991
-114.1161336,51.1772802,38,1,0.770762263
-114.5230772,53.55404081,38,4,0.791408962
-114.0520993,51.06501258,38,7,0.735310171
-113.5249329,53.54588169,38,4,0.576203471
-113.6857891,53.52633914,38,1,0.805895929
-113.4746811,53.55203689,38,1,0.261130906
-112.9013202,49.6798868,38,6,0.191865736
-113.3787618,51.04198716,38,1,0.318026117
-113.4068231,53.61386936,38,1,0.800620958
-113.3307499,53.81968474,38,6,0.885546976
-113.4477944,53.44906145,38,3,0.831873841
-113.9365707,51.10141819,38,1,0.476459854
-113.2979005,53.55599766,38,1,0.462512226
-113.3163733,53.56025087,38,5,0.348075809
-113.6360069,53.49300987,38,1,0.470790696
-113.5375919,54.82673201,38,2,0.16465324
-113.5630757,53.57666158,38,3,0.774791324
-111.3585974,56.7230407,38,3,0.313821939
-112.304327,54.92609251,38,7,0.438840183
-113.9491099,49.48564102,38,1,0.689291777
-113.4637527,53.57584128,38,4,0.258802998
-111.4704989,56.74392415,38,1,0.498709116
-114.2139764,51.14903749,38,3,0.177191209
-114.1018638,50.95223249,38,1,0.671006045
-111.4662032,56.76277634,38,2,0.351184254
-113.471386,53.63519842,38,1,0.331604033
-113.583756,53.55265038,38,1,0.285002676
-113.3329395,53.82511468,38,4,0.947650664
-113.3005775,53.55407155,38,1,0.41034178
-113.5293669,53.40904912,38,3,0.624009131
-113.2574732,53.52454913,38,1,0.698085644
-114.1175467,52.29190397,38,1,0.963896786
-113.4000647,53.60113279,38,1,0.988895664
-113.3958593,53.46912338,38,1,0.123608634
-114.0335988,51.27787234,38,1,0.888279531
-113.9518167,50.73930389,38,2,0.508399891
-111.3691692,56.71815759,38,5,0.761780931
-114.0576194,51.09219886,38,1,0.739853233
-113.6194835,53.5058804,38,1,0.963769014
-113.5820094,53.51962102,38,1,0.831144657
-113.4749676,53.55248112,38,1,0.418825627
-112.344499,54.84978041,38,4,0.558468592
-113.8937114,53.56653847,38,3,0.931587688
-113.9600599,51.04941347,38,1,0.907101794
-114.0655607,51.04050267,38,1,0.623631713
-111.6779898,54.43481519,38,1,0.730025335
-118.8205202,55.12753752,38,4,0.898325744
-113.51008,53.24177904,38,1,0.917210969
-113.4526938,53.47246702,38,1,0.132454242
-113.5066933,53.49720635,38,3,0.817056599
-114.0630194,51.04522067,38,2,0.031830203
-113.5511809,53.27172883,38,1,0.272948793
-113.2790955,53.55023355,38,3,0.200661797
-110.2023274,54.40191043,38,1,0.071283968
-113.6178913,53.43641237,38,1,0.749445151
-113.6204437,53.63776085,38,1,0.343669179
-113.610151,53.50209857,38,1,0.077631777
-113.9454899,51.09166486,38,1,0.183299595
-113.3272817,53.81969507,38,1,0.984904821
-112.8048393,54.58728103,38,4,0.598534841
-114.0737051,52.32219726,38,4,0.46145214
-113.4726871,53.57101632,38,1,0.008030156
-112.4757398,54.11050098,38,4,0.492258212
-113.7006101,53.53321577,38,1,0.980363229
-113.6288691,53.54101318,38,1,0.783769171
-113.2651948,53.68536383,38,4,0.048922465
-111.3663539,56.72187886,38,4,0.610391484
-113.4826749,53.60751228,38,3,0.801439788
-113.4405052,53.41979831,38,3,0.5264207
-113.5866865,53.51939099,38,6,0.197984205
-113.4183446,53.49437963,38,1,0.29348925
-113.2502902,53.51380807,38,2,0.051742337
-113.3155429,53.56284939,38,5,0.393449103
-113.4261946,53.4187714,38,6,0.938402652
-113.6678152,53.48911409,38,5,0.608336688
-113.1159331,53.94912502,38,1,0.894317446
-113.9639144,51.16377302,38,3,0.94137185
-113.2125634,53.70644457,38,5,0.291357189
-113.5837571,53.58111279,38,3,0.812112987
-113.4602199,53.60529953,38,1,0.136882193
-113.4482353,53.46247793,38,3,0.376566484
-113.4200573,53.56678028,38,1,0.539438637
-113.20334,53.69839242,38,4,0.923879805
-112.8114229,49.70221509,38,1,0.619736692
-113.9224839,53.54250459,38,1,0.619191002
-114.0174322,50.86230631,38,3,0.065346624
-113.93977,53.55748769,38,1,0.846334635
-114.1300326,51.03152879,38,2,0.440637938
-113.9045504,53.55324356,38,5,0.473949238
-113.8493997,54.1520331,38,1,0.519541146
-113.6548657,53.80828941,38,5,0.86128961
-114.4748893,51.15898666,38,1,0.73567522
-113.5310431,53.40528515,38,1,0.44596715
-111.4771718,56.75582337,38,2,0.685072872
-112.6060571,49.73082497,38,1,0.2387134
-113.5030548,53.61912918,38,1,0.873965385
-113.4903066,53.51521615,38,1,0.562457873
-113.9414393,50.925805,38,1,0.083887266
-113.5031023,53.55138305,38,1,0.197993265
-111.4106235,56.7403749,38,6,0.382798398
-113.4955336,53.53745305,38,1,0.30592062
-114.2565759,51.09118123,38,1,0.795039359
-113.5511462,53.25116368,38,3,0.671992492
-115.6609692,54.12472006,38,1,0.613643061
-113.4370093,53.57829565,38,5,0.641190111
-113.6291045,53.79526778,38,1,0.381195611
-113.4943729,53.53927369,38,3,0.960597607
-113.9749393,50.72590027,38,1,0.03149079
-113.5097741,53.45731762,38,4,0.659837541
-113.5799738,53.58156774,38,1,0.434477594
-114.2122436,51.04603008,38,5,0.312561054
-113.4903698,53.5462403,38,1,0.902271246
-113.6285239,53.46997375,38,4,0.182575684
-113.4919935,53.48280458,38,3,0.490006299
-113.9469562,51.043178,38,1,0.07332035
-113.5450648,53.30282552,38,1,0.417650801
-112.4681396,55.19950063,38,4,0.557373557
-113.5068195,53.64369333,38,1,0.064164427
-113.5114883,53.24001115,38,1,0.624002501
-113.4091805,53.44627771,38,5,0.318094944
-113.412179,53.59497786,38,1,0.607232041
-113.5194233,53.55070001,38,2,0.868469405
-114.1379745,51.1801655,38,4,0.918120252
-113.492761,53.54437774,38,6,0.391113267
-113.8529463,52.28616657,38,1,0.12934476
-113.3997342,53.4832771,38,6,0.840980369
-113.5161194,53.58747794,38,2,0.625914533
-113.8700913,54.15122536,38,3,0.736763094
-114.1236961,51.18262359,38,5,0.938616376
-111.9744491,54.77110028,38,1,0.624956237
-111.3596174,56.70266723,38,1,0.43458568
-113.2629186,53.68029986,38,3,0.369289703
-113.4532406,53.61732975,38,4,0.773121038
-113.6003755,53.50572299,38,3,0.403587561
-113.4291632,53.35524494,38,1,0.120238081
-113.6927183,53.53901271,38,1,0.880390538
-113.4165867,53.35793775,38,1,0.537454937
-114.0009407,50.916924,38,2,0.558916652
-111.9744491,54.77110028,38,1,0.603095978
-114.1641679,51.1781608,38,3,0.607539434
-113.4749676,53.55248112,38,4,0.849801139
-113.9417394,53.55996326,38,1,0.592564521
-111.4507723,56.72957718,38,2,0.034431931
-113.4451322,53.55945706,38,1,0.884640786
-113.4295028,53.35954065,38,4,0.732186942
-114.0765716,51.11937573,38,1,0.164891859
-113.2377154,53.67851518,38,1,0.975381644
-114.1159267,50.9631723,38,5,0.523010082
-114.0319093,55.0670006,38,3,0.699317808
-112.3444999,54.8497804,38,1,0.175632451
-114.0816294,51.0623132,38,2,0.296842331
-113.5078246,53.51619084,38,1,0.71066781
-111.9744491,54.77110028,38,1,0.651426275
-113.5814925,53.54552326,38,2,0.472615005
-113.4786334,53.57044738,38,1,0.578491406
-112.1201891,53.82777007,38,4,0.514108467
-114.468039,51.1909003,38,1,0.463564966
-113.4926838,53.605543,38,4,0.057973912
-113.5029561,53.54939058,38,1,0.083270967
-110.7457031,54.26786455,38,1,0.985057897
-113.3307499,53.81968474,38,4,0.935320445
-113.5480999,53.56844838,38,1,0.206827838
-111.279733,53.99232705,38,1,0.584601716
-114.168973,51.17410866,38,4,0.830159358
-113.4107896,53.83727004,38,1,0.521756306
-113.4112003,53.51245004,38,1,0.914472317
-113.5168599,53.51907297,38,7,0.820500419
-113.5874639,53.51716753,38,1,0.082891226
-113.7213068,52.46859184,38,1,0.945552341
-113.4994698,53.46223334,38,4,0.275127463
-113.4974236,53.48468059,38,3,0.912541602
-113.406843,53.61330983,38,1,0.878564841
-113.4312879,53.42259039,38,1,0.115895771
-113.722877,53.35130325,38,3,0.246910835
-113.9239157,51.04165836,38,1,0.272013604
-113.4919891,53.48293986,38,3,0.919955551
-113.5151258,53.59013967,38,4,0.046024642
-113.5798098,53.45798702,38,1,0.580769828
-113.5294808,53.63187165,38,3,0.326347419
-113.768338,53.36459588,38,4,0.024033995
-113.9984223,51.07132439,38,5,0.671091157
-113.9985415,51.09494636,38,3,0.489315028
-113.4903698,53.5462403,38,3,0.784339479
-113.6676457,53.64754003,38,4,0.530096095
-113.4687437,53.56364053,38,4,0.799874566
-114.0858453,51.05246008,38,1,0.624334742
-113.6285264,53.42975464,38,1,0.167631107
-113.9775792,53.54239268,38,2,0.674546961
-113.9842999,51.08140342,38,5,0.605191217
-113.6252907,53.52067951,38,4,0.894851295
-110.1761328,54.46354268,38,3,0.281633461
-113.5546574,53.44867119,38,5,0.688236087
-113.4032347,53.45399804,38,5,0.276999471
-113.6372675,53.54139733,38,4,0.409868903
-113.4673757,53.5727197,38,1,0.387560553
-114.0081834,53.53910447,38,5,0.713915586
-112.2077297,54.67479075,38,4,0.399116251
-113.5961063,53.64531337,38,7,0.59098772
-113.5290494,53.40367298,38,3,0.821067369
-113.5351833,53.52673607,38,5,0.352517194
-113.0998153,53.93535704,38,4,0.970267957
-111.9744491,54.77110028,38,3,0.421465018
-113.5726956,53.52703411,38,1,0.213610531
-113.5512018,53.49769039,38,3,0.282625201
-113.6080139,53.54110364,38,1,0.784631499
-113.4960577,53.56098049,38,4,0.371380743
-113.998462,51.07157435,38,5,0.062106773
-113.4805693,53.60583815,38,2,0.984488016
-113.5601849,54.76030866,38,4,0.596438529
-114.2204631,51.04040138,38,2,0.295362135
-113.5922836,53.45098176,38,4,0.942174268
-111.9744491,54.77110028,38,1,0.282764743
-113.2538295,54.62178015,38,1,0.256408791
-113.2832093,54.72129052,38,1,0.466632021
-113.6117358,53.57052766,38,6,0.323436994
-113.203807,53.70029457,38,1,0.53686
-113.4914767,53.55667505,38,1,0.111790904
-113.9668298,51.16920296,38,2,0.397330711
-113.4859932,53.58536111,38,1,0.987501731
-113.4468268,53.52589148,38,4,0.153998485
-113.1159331,53.94912502,38,1,0.720372856
-113.0321014,53.56083093,38,1,0.411524088
-113.367708,53.47129989,38,1,0.673934015
-111.380279,56.72720109,38,3,0.899441793
-113.3970624,53.57040594,38,1,0.12085023
-113.5175595,53.47204344,38,1,0.795588531
-113.506626,53.55219978,38,4,0.150812263
-112.4681396,55.19950063,38,4,0.783695296
-113.3677139,53.47301505,38,4,0.205862445
-118.7601216,55.18183806,38,1,0.637130189
-113.4467514,53.42090565,38,3,0.346217313
-113.2832093,54.72129052,38,2,0.515874987
-113.9663761,53.52734538,38,3,0.28266836
-113.6178659,53.50456253,38,3,0.512580222
-115.6609692,54.12472006,38,1,0.686858157
-110.7612754,54.2748337,38,1,0.643127434
-112.6348957,53.16593035,38,1,0.187194527
-113.4761811,53.57060139,38,1,0.4694189
-113.5648465,53.58130765,38,1,0.524025958
-113.5034991,53.52260795,38,1,0.963755335
-111.2949623,53.99141072,38,1,0.005684636
-117.5769598,53.40094092,38,1,0.964219933
-113.4903694,53.54624099,38,4,0.526844944
-111.9744491,54.77110028,38,4,0.92162511
-114.0611994,51.02327828,38,1,0.265297577
-111.9802816,54.77113339,38,2,0.975620206
-113.5359471,53.42996372,38,3,0.946467526
-114.0372993,50.93673796,38,5,0.471178382
-113.5548525,53.62807569,38,1,0.943379252
-113.6085898,53.54110313,38,1,0.533627632
-113.4230387,53.35243351,38,1,0.76742081
-111.450671,56.7304346,38,2,0.019768557
-113.588254,53.25675912,38,1,0.514487431
-112.0369894,54.4420802,38,7,0.550046525
-113.4937755,53.57095114,38,1,0.954889884
-113.4557071,53.51518859,38,1,0.36578035
-113.5195683,53.5228406,38,1,0.447871384
-113.5798098,53.45798702,38,1,0.89413734
-113.2696732,53.55901152,38,4,0.267065973
-113.3555327,53.46911133,38,2,0.56316025
-113.4935799,53.483138,38,1,0.042203687
-113.2495497,53.52727466,38,2,0.306626419
-113.5359055,53.46083392,38,1,0.009357164
-113.5289095,53.58830502,38,4,0.382299514
-111.9026159,50.56725048,38,1,0.136448743
-113.2832093,54.72129052,38,2,0.728454775
-111.91909,54.11403039,38,3,0.869994414
-113.402197,53.36095978,38,3,0.401477783
-116.4432692,53.58669141,38,1,0.940721749
-114.0625884,51.04462758,38,1,0.240243831
-115.6871349,54.13847494,38,2,0.341240691
-117.3328429,55.75424968,38,4,0.828178323
-113.7499669,52.26462803,38,1,0.479271076
-113.4725831,53.57271029,38,1,0.717963572
-113.9700134,51.04379088,38,2,0.853408101
-113.9670502,51.02959815,38,1,0.093037228
-113.5209095,53.43151293,38,1,0.506422829
-114.468039,51.1909003,38,4,0.826511913
-113.5194195,53.55029634,38,1,0.141953487
-111.4657136,56.72759471,38,3,0.476747642
-114.1019649,51.01056514,38,3,0.905512695
-112.4681399,55.19950097,38,1,0.982942998
-113.2641501,53.68043684,38,1,0.497774454
-113.4959199,53.93789623,38,2,0.750415191
-111.3753702,56.72037381,38,1,0.203399454
-112.4681396,55.19950063,38,6,0.252392809
-113.9687371,51.15682043,38,1,0.426442289
-113.6420092,53.47214802,38,2,0.067744677
-113.9784473,51.05106803,38,2,0.470997359
-113.9224839,53.54250459,38,3,0.365645942
-113.3913652,53.58497413,38,5,0.80068703
-112.4681396,55.19950063,38,1,0.028018216
-113.5151352,53.59114998,38,1,0.805332232
-113.5602393,53.6081035,38,1,0.204259337
-113.2832093,54.72129052,38,1,0.962663673
-113.5521743,53.5876192,38,4,0.417089645
-118.8062504,55.18288854,38,1,0.354091081
-113.5008286,53.59567146,38,3,0.985284624
-113.5176796,53.55342991,38,3,0.561422757
-113.4751458,53.55181853,38,1,0.428703137
-113.5100419,53.54627076,38,1,0.186634188
-113.419909,53.44240355,38,1,0.620394549
-113.4077298,53.56948797,38,1,0.859599549
-113.5654515,53.4059009,38,1,0.791511263
-112.8048393,54.58728103,38,4,0.321388801
-113.6917437,53.50960815,38,4,0.567222016
-113.9099424,53.44150432,38,1,0.57043947
-112.8389287,53.00728292,38,1,0.628001653
-113.3925303,53.60030342,38,6,0.485409247
-113.241947,53.69148539,38,3,0.311492014
-113.531249,53.24074348,38,1,0.160039478
-113.5779333,53.53377055,38,3,0.710919765
-114.203633,51.04938941,38,4,0.93792416
-114.1429256,51.04704039,38,1,0.913277807
-113.4920766,53.48156338,38,2,0.237276991
-113.5096559,53.45620378,38,1,0.144918633
-113.3930369,53.47288165,38,1,0.670626417
-111.6779898,54.43481519,38,8,0.271707339
-114.1251762,50.91135371,38,3,0.215026011
-113.6308897,53.53794837,38,1,0.017101343
-113.6117358,53.57052766,38,1,0.631519191
-115.5724368,51.17906473,38,1,0.39936698
-113.9659429,51.17074143,38,1,0.247998218
-113.5308745,53.52292328,38,4,0.03660751
-113.7646608,53.56288743,38,1,0.242678785
-113.4766755,53.56181863,38,1,0.484305025
-114.0792333,50.90642035,38,4,0.225932102
-113.5751053,53.43590662,38,4,0.047172836
-113.6283813,53.49960009,38,4,0.532654125
-113.3796107,53.59599549,38,2,0.628115709
-113.5974801,53.26331697,38,1,0.117622449
-113.4205801,53.4286475,38,4,0.178055957
-114.4737898,53.11237902,38,1,0.110710944
-113.4108061,53.59690857,38,1,0.691590892
-113.6383489,53.51941288,38,1,0.030785535
-114.0621742,51.11160703,38,1,0.484405669
-113.8391676,51.02806676,38,1,0.776345546
-113.2793866,53.55857402,37,4,0.081654804
-113.5272193,53.54296628,37,2,0.867265422
-113.4125659,53.60262733,37,3,0.74605901
-113.5310021,53.6281601,37,4,0.936901068
-113.5421897,53.30434461,37,1,0.41096099
-113.6287938,53.60534345,37,4,0.876228928
-114.0083099,50.95395817,37,2,0.236980936
-113.5335456,53.58945045,37,3,0.769090686
-113.4509858,53.57366916,37,1,0.187783906
-113.5580493,53.56518318,37,3,0.333278525
-113.5010846,53.54189564,37,1,0.219364698
-112.4681396,55.19950063,37,3,0.046184718
-113.5975287,53.62665928,37,2,0.61525308
-113.6396552,53.52820758,37,5,0.901510176
-113.5921059,53.53870077,37,2,0.867601341
-113.6397215,53.49878417,37,1,0.783336682
-113.50444,53.48284026,37,1,0.699356534
-113.4730495,53.55278442,37,2,0.267225421
-113.4630196,53.42715271,37,3,0.906405753
-113.7972108,52.27523917,37,1,0.766513219
-111.2781091,54.17992041,37,1,0.248964022
-113.5078936,53.61145027,37,1,0.162725525
-113.4825171,53.54476394,37,4,0.248860042
-113.6288691,53.54101318,37,1,0.044015674
-113.3784367,53.48080311,37,1,0.8357768
-113.5376339,53.60859296,37,1,0.884282641
-113.4582557,53.52473007,37,1,0.532442144
-118.7814386,55.2606892,37,3,0.550719826
-112.4681396,55.19950063,37,1,0.158954202
-113.2979005,53.55599766,37,1,0.61072067
-114.0090357,51.05562383,37,1,0.390494304
-113.3307499,53.81968474,37,1,0.651613384
-113.9321153,53.55328435,37,1,0.180512624
-113.9372187,53.55548338,37,1,0.773598679
-113.5546753,53.56970028,37,1,0.673221258
-113.6276455,53.5387813,37,5,0.024854071
-111.4263786,56.74330295,37,4,0.122303872
-113.2679791,53.59879127,37,1,0.419470064
-113.4467309,53.42088247,37,3,0.846735991
-114.1840422,51.05578259,37,1,0.723148394
-114.1533268,51.07851787,37,1,0.316961572
-113.4085743,53.36594086,37,1,0.439693963
-113.4346056,53.42345372,37,1,0.087498805
-113.527307,53.41300406,37,5,0.966549617
-113.5044454,53.48310977,37,1,0.311582684
-113.5357189,53.46085266,37,2,0.608617453
-113.4143763,53.61938318,37,3,0.144590211
-113.6117358,53.57052766,37,1,0.768986068
-111.1270899,55.65239104,37,5,0.369523527
-113.9250248,53.5395339,37,3,0.745282339
-113.6123078,53.62268498,37,1,0.649582993
-113.2858919,54.72054517,37,1,0.790352526
-114.2364262,51.14260759,37,3,0.316191691
-113.6996613,53.53100807,37,1,0.532528172
-113.6485806,53.53265147,37,1,0.100543852
-113.4903698,53.5462403,37,1,0.869070302
-114.0764095,50.88278165,37,6,0.828419508
-113.5256987,53.2418589,37,4,0.788277305
-113.4778059,53.55212743,37,1,0.79879754
-113.4196255,53.60375269,37,1,0.919492754
-113.6253215,53.52066206,37,5,0.337855038
-113.4506156,53.52314035,37,2,0.645613881
-114.1890711,51.10153811,37,1,0.095439456
-113.4847193,53.51040273,37,1,0.721322368
-113.4903698,53.5462403,37,2,0.742231549
-112.344499,54.84978041,37,5,0.581757067
-114.6799004,55.1908651,37,1,0.571114994
-114.2465586,51.13048285,37,3,0.745320588
-113.3957536,53.60840575,37,1,0.261133519
-113.4564547,53.61232066,37,1,0.371738928
-114.2214682,51.04070766,37,5,0.040031274
-113.5079344,53.45169818,37,1,0.967836159
-114.0699398,51.0733084,37,2,0.616408101
-113.5303518,53.59102733,37,1,0.148910472
-114.0762348,51.05065993,37,1,0.463887221
-112.3473722,53.5954822,37,4,0.180871711
-114.0899341,53.36658345,37,2,0.347883008
-113.6132702,53.62322092,37,4,0.187626636
-113.496061,53.42822906,37,4,0.103900546
-113.548352,54.76472431,37,5,0.280223969
-113.9749391,50.72590045,37,4,0.252179633
-113.5082699,53.59616851,37,1,0.733934892
-113.3689086,53.46428946,37,6,0.026768555
-112.7156206,51.47073899,37,1,0.306159216
-113.5151352,53.59114998,37,6,0.073305289
-113.6375913,53.53761097,37,3,0.027432745
-114.2465586,51.13048285,37,1,0.323637345
-113.4692823,53.56270054,37,1,0.619277266
-113.436783,53.42829302,37,1,0.925432348
-111.3691946,56.72660679,37,1,0.299950334
-113.4243472,53.35824367,37,2,0.886747879
-111.1920692,58.70837491,37,3,0.822861718
-113.921824,53.54074335,37,1,0.231259646
-113.3942539,53.56139066,37,1,0.738260981
-113.4466591,53.41892801,37,5,0.327714277
-113.6383499,53.53002425,37,1,0.121817641
-112.8048393,54.58728103,37,4,0.066249078
-113.6757533,53.65306012,37,6,0.168294425
-113.2128499,53.7189823,37,1,0.530870255
-113.6117358,53.57052766,37,1,0.069638115
-114.9302999,52.37759092,37,1,0.866604623
-112.486779,54.62994046,37,3,0.889133081
-113.8644713,52.2925014,37,1,0.132536952
-113.423831,53.45571326,37,1,0.350313658
-113.5294808,53.63187165,37,3,0.997349865
-114.0655607,51.04050267,37,2,0.491821306
-113.4971379,53.4724963,37,1,0.635278783
-112.8048393,54.58728103,37,1,0.414377968
-113.4603027,53.55777745,37,2,0.057609
-113.9790465,50.71942341,37,1,0.291784323
-113.4980479,53.56098049,37,1,0.126261186
-110.7533199,54.26795056,37,3,0.400153447
-113.5341308,54.73353533,37,2,0.079894838
-111.4713512,56.75908705,37,2,0.51716181
-114.191617,51.02472908,37,2,0.103713698
-113.9927244,53.50697751,37,4,0.996843567
-113.5479141,53.24149104,37,1,0.196949362
-113.9367192,51.12816834,37,1,0.388855249
-113.5377182,53.60900736,37,1,0.170251707
-113.7739096,50.3498203,37,2,0.268149368
-113.4864994,53.51902277,37,1,0.726375394
-113.5637388,53.44872791,37,5,0.445414724
-113.2832093,54.72129052,37,3,0.982725652
-113.2893993,54.71940269,37,2,0.463794911
-114.0971929,51.03049235,37,4,0.054859938
-114.0835632,51.11877645,37,1,0.191693373
-114.1099735,50.97128925,37,1,0.491954594
-113.439953,53.46155757,37,1,0.695446445
-111.4363708,56.76155648,37,5,0.147873279
-113.5200465,53.43103153,37,4,0.578154323
-113.2957398,53.52732028,37,4,0.050477216
-114.3019835,51.04357912,37,1,0.983040743
-113.2250386,53.6832341,37,2,0.541237927
-112.0369894,54.4420802,37,1,0.029687624
-113.661769,53.46531747,37,6,0.326422957
-113.2893993,54.71940269,37,2,0.942629075
-113.9906689,53.52713742,37,5,0.01612916
-113.4700894,53.09067047,37,1,0.675378788
-110.1703094,54.46057346,37,5,0.688018296
-113.4903698,53.5462403,37,3,0.872928405
-114.1654526,51.09348633,37,4,0.61588913
-113.6276455,53.5387813,37,1,0.453428832
-112.7174293,51.45648039,37,1,0.904202835
-113.9658153,50.90462355,37,3,0.503555017
-113.4432525,53.59065555,37,1,0.740514146
-113.5630077,53.43723592,37,4,0.101046363
-113.6234474,53.49202997,37,1,0.378817718
-113.3887597,54.47087007,37,1,0.211998336
-114.0983874,50.91603292,37,1,0.717538827
-113.2808159,53.55330945,37,5,0.607405839
-113.5308745,53.52292328,37,4,0.318394732
-113.6010752,53.45556893,37,1,0.320893671
-111.3740319,56.72180619,37,1,0.226784305
-113.9859366,51.26952078,37,1,0.059900319
-113.8790399,54.05099058,37,1,0.689239551
-114.0178995,51.07101272,37,1,0.373847985
-113.4920448,53.48871333,37,1,0.129366247
-114.1094589,51.16551628,37,1,0.488432044
-114.0424268,51.29179062,37,3,0.300677408
-114.1587465,51.1631181,37,2,0.958926404
-113.4102169,53.46677331,37,1,0.79528502
-113.8717165,52.17710385,37,3,0.571239067
-113.4578791,53.57029363,37,1,0.457227463
-113.9551874,51.16291851,37,4,0.61446802
-113.2109616,53.36506536,37,1,0.010026929
-111.162723,58.71582439,37,2,0.820325284
-113.6129991,53.43128807,37,1,0.999784031
-111.380279,56.72720019,37,1,0.990354824
-112.344499,54.84978041,37,4,0.616612159
-119.5574985,55.33325574,37,6,0.277057595
-111.1920692,58.70837491,37,7,0.60234482
-113.3754544,53.5779731,37,4,0.102715624
-113.4062723,53.36065568,37,3,0.532145752
-113.2832093,54.72129052,37,2,0.011859369
-112.8048393,54.58728103,37,5,0.461062413
-113.532299,53.30983356,37,1,0.287647087
-114.191001,51.08975676,37,5,0.128953237
-113.4687063,53.55013977,37,1,0.462946469
-113.4937744,53.51750417,37,4,0.644139996
-114.065339,51.04338822,37,1,0.740764889
-113.5623959,53.61087923,37,2,0.625870975
-113.2841752,54.7212409,37,1,0.304144754
-114.1625004,51.18035063,37,6,0.7939611
-112.4757398,54.11050098,37,4,0.527720012
-113.476344,53.41776814,37,4,0.95905552
-113.4903694,53.54624099,37,4,0.436172985
-113.6129517,53.51864839,37,1,0.560872888
