x,y,age,number
-113.5623959,53.61087923,37,2
-113.2841752,54.7212409,37,1
-114.1625004,51.18035063,37,6
-112.4757398,54.11050098,37,4
-113.476344,53.41776814,37,4
-113.4903694,53.54624099,37,4
-113.6129517,53.51864839,37,1
-114.075578,51.0398877,37,2
-113.5850431,53.55064039,37,1
-117.5561417,53.40663482,37,1
-113.5456293,53.61637049,37,1
-113.5421604,53.44808366,37,2
-113.4088288,51.04211171,37,1
-113.5295034,53.62610079,37,1
-113.976494,51.26472593,37,1
-113.5031663,53.62141739,37,1
-113.378729,53.58735557,37,3
-113.4504202,53.4619718,37,1
-113.4612396,53.28821842,37,4
-112.4757398,54.11050098,37,1
-113.3919728,53.58579723,37,4
-113.2061328,53.68291649,37,1
-113.5810531,53.44171642,37,3
-113.6276569,53.53806524,37,1
-111.4373184,56.76096347,37,4
-113.4789492,53.57042821,37,1
-113.3900338,53.45770878,37,4
-113.1056388,53.95150341,37,2
-113.8090098,52.26853095,37,4
-113.4934554,53.49074669,37,2
-113.4135392,53.62416911,37,6
-113.6068076,53.42813792,37,5
-111.9744491,54.77110028,37,1
-111.3641943,56.72242905,37,1
-111.3587817,56.72310825,37,1
-113.9513488,51.07512194,37,1
-113.4903698,53.5462403,37,1
-113.4206236,53.4286701,37,6
-113.5043429,53.61661163,37,1
-113.9658153,50.90462355,37,1
-113.4029094,53.61978793,37,5
-113.5334557,53.43099837,37,6
-113.4422836,53.60366966,37,1
-111.9744491,54.77110102,37,4
-114.2270604,51.14622211,37,1
-113.4042436,53.35767363,37,5
-113.9327893,53.55173633,37,1
-115.021199,53.59391061,37,1
-113.5942875,53.64585304,37,1
-113.3051995,54.70051321,37,5
-113.7953692,52.27173359,37,3
-113.6757533,53.65306012,37,1
-110.7533198,54.26795082,37,1
-112.4681396,55.19950063,37,2
-113.2679791,53.59879127,37,1
-113.9257512,51.1174346,37,7
-113.5359752,53.55609041,37,1
-113.7188778,53.34293254,37,1
-113.9347835,53.55001112,37,2
-117.5418254,53.42526094,37,2
-113.5030157,53.53666969,37,1
-113.385319,53.46060792,37,1
-111.9744491,54.77110028,37,4
-113.3352376,53.82643359,37,2
-114.0544316,51.16804414,37,1
-113.5140057,53.53851146,37,3
-115.6591378,54.14440691,37,2
-113.551043,53.60413129,37,1
-111.1528654,58.71211236,37,5
-113.4520997,53.59679348,37,1
-113.6276455,53.5387813,37,1
-113.8600297,54.15544002,37,1
-113.4919872,53.47789993,37,1
-113.5175836,53.55397043,37,1
-113.5886472,53.45002688,37,1
-113.6222928,53.42251541,37,1
-113.4903698,53.5462403,37,1
-113.4557279,53.47103522,37,1
-113.9635219,53.53359642,37,1
-117.6104897,56.19137042,37,5
-112.4681396,55.19950063,37,3
-113.8800686,53.55826445,37,2
-114.2194697,53.52993029,37,3
-113.4817198,53.60738917,37,5
-113.4535824,53.45691309,37,1
-113.9334367,53.56087495,37,3
-113.3927279,53.4708637,37,6
-113.5190792,53.46114341,37,2
-113.6268046,53.7999449,37,1
-113.5512532,53.56989063,37,1
-114.0366174,53.52829294,37,6
-113.4190438,53.43082505,37,1
-113.4798562,53.57667043,37,1
-113.4201022,53.34992459,37,6
-113.4670431,53.6054313,37,1
-114.1149236,51.17921191,37,7
-113.4446029,53.57434174,37,1
-113.4876592,53.49977357,37,1
-113.5101694,53.54624775,37,2
-113.8309736,52.28267023,37,5
-113.464989,53.42548351,37,3
-113.4733591,53.55609564,37,1
-114.0880782,51.04214782,37,1
-113.5318043,53.47826322,37,4
-113.6257237,53.54118508,37,1
-113.373325,53.46973312,37,3
-113.9372254,53.54653013,37,4
-110.2088244,54.39213727,37,3
-114.2382293,51.1162078,37,4
-113.4979192,53.57350306,37,1
-111.0692627,55.63303183,37,6
-111.9744491,54.77110028,37,4
-111.4578589,56.75292733,37,4
-113.5216472,53.30565286,37,3
-113.5359099,53.56737775,37,1
-113.5541429,53.61711051,37,3
-112.344499,54.84978041,37,4
-113.5114883,53.24001115,37,2
-111.3803071,56.70946391,37,1
-113.6375913,53.53761097,37,3
-114.2194697,53.52993029,37,1
-114.4105168,54.12257776,37,4
-112.6998192,54.60353256,37,4
-113.5198385,53.4637131,37,2
-113.3163733,53.56025087,37,5
-113.4903694,53.54624099,37,2
-113.4781952,53.56380054,37,2
-113.6253215,53.52066206,37,4
-113.2348462,53.68526066,37,3
-112.9612403,52.56233084,37,4
-113.4180987,53.44238749,37,1
-113.4153772,53.45519347,37,1
-113.565175,53.58133441,37,2
-113.9651187,51.11336827,37,4
-111.368877,56.72153926,37,4
-113.3867199,53.48376681,37,1
-113.5150076,53.61809258,37,1
-113.5362994,53.30981264,37,1
-112.4804292,55.14070031,37,3
-113.2265035,53.68597358,37,1
-113.6325558,53.52443932,37,4
-113.5343279,53.61633761,37,3
-111.4294426,56.74535422,37,3
-114.96842,53.2097023,37,1
-113.622322,53.80244453,37,1
-113.610031,53.52375741,37,1
-113.9748359,50.87866826,37,1
-111.2949623,53.99141072,37,1
-113.4943729,53.53927369,37,3
-113.5261387,53.5185096,37,4
-112.8927559,49.69018025,37,1
-113.519565,53.48735686,37,1
-111.4502286,56.76408225,37,3
-113.236027,53.67910709,37,5
-113.5448773,53.30090241,37,4
-113.3279989,53.8276102,37,5
-113.4052975,53.35919003,37,3
-114.092086,50.98394006,37,2
-113.503069,53.52100782,37,1
-113.6237155,53.52499239,37,2
-113.5779759,53.52693682,37,5
-113.1917898,55.20941077,37,2
-113.5450693,53.30277854,37,1
-114.1298157,50.93486586,37,1
-113.5013998,53.49326828,37,1
-113.4920276,53.54552069,37,1
-113.6392933,53.51723747,37,1
-113.4948757,53.54773721,37,1
-113.6253215,53.52066206,37,5
-111.3579536,56.68986389,37,1
-113.4918998,53.67013085,37,1
-113.9670894,50.87506189,37,1
-113.5646529,53.46405824,37,2
-113.9347237,51.04430336,37,4
-113.6194835,53.5058804,37,1
-114.1019649,51.01056514,37,1
-111.3727235,56.71877317,37,1
-111.9744491,54.77110102,37,1
-113.3782577,52.9662716,37,4
-113.290385,54.71731677,37,2
-113.5043466,53.61659113,37,1
-112.344499,54.84978041,37,3
-113.5529472,53.57044517,37,4
-113.4779884,53.6396959,37,8
-113.9229457,50.90471914,37,1
-113.912429,53.55994757,37,2
-111.3189317,53.98300343,37,4
-113.203807,53.70029457,37,2
-113.4670297,53.60477118,37,2
-114.0396021,51.03441208,37,1
-114.221678,51.0641393,37,4
-114.18662,53.70644926,37,1
-113.6550057,53.80580757,37,3
-113.6128193,53.55592307,37,5
-113.4346396,53.34382403,37,1
-113.5568677,53.63022345,37,3
-114.2412366,51.1510646,37,4
-111.3824341,56.70957725,37,2
-113.9796442,53.50525238,37,4
-113.5010307,53.55037083,37,3
-112.9759361,53.50557691,37,4
-112.8048393,54.58728103,37,5
-113.5580505,53.6219542,37,1
-112.3444999,54.8497804,37,6
-113.4413555,53.59202014,37,1
-113.5590706,53.44104862,37,4
-111.9744491,54.77110102,37,6
-113.3307499,53.81968474,37,1
-111.3793859,56.72679864,37,4
-110.1861522,54.4168426,37,4
-113.4798562,53.57667043,37,1
-112.8048393,54.58728103,37,4
-113.4418743,53.61841366,37,1
-113.9615492,51.10311772,37,1
-113.6413035,53.53456018,37,3
-113.2832093,54.72129052,37,1
-113.5885133,53.54011896,37,3
-113.2489042,53.69087068,37,6
-113.4346396,53.34382403,37,1
-113.9768188,50.71811816,37,1
-113.9371428,53.54738147,37,1
-113.4451322,53.55945706,37,1
-113.9987392,53.52899302,37,4
-113.547034,53.48005768,37,1
-111.3667777,56.69831859,37,2
-113.4039292,53.48374356,37,1
-113.2117225,53.69356542,37,1
-111.9744491,54.77110028,37,3
-113.4974448,53.57274078,37,1
-113.2762517,53.5293779,37,4
-113.5259286,53.56895563,37,1
-114.0833398,50.88001436,37,3
-113.6339353,53.809638,37,1
-113.9945644,51.03875079,37,1
-113.9558659,51.11039278,37,1
-112.8506908,53.01021516,37,3
-117.54538,53.42256433,37,4
-113.2792084,53.54907264,37,4
-113.5083737,53.59121064,37,5
-113.6492799,51.21931077,37,1
-113.3307499,53.81968474,37,1
-113.4369598,53.42189304,37,1
-114.4761317,51.19440314,37,2
-111.4783697,56.74524304,37,2
-111.4589151,56.75418672,37,7
-113.6229527,53.80146455,37,4
-113.2694004,53.3468167,37,4
-114.0902928,52.30369606,37,1
-113.4517047,53.47710272,37,2
-113.640253,53.65159411,37,1
-113.4199764,53.34981576,37,1
-113.9371669,50.90289264,37,4
-113.5250061,53.54438087,37,1
-111.3777827,56.70959814,37,1
-113.9536006,51.08917317,37,1
-113.6209399,53.49844346,37,1
-113.5802852,53.43586209,37,1
-113.5418287,53.30536571,37,1
-113.3697756,53.46411087,37,4
-114.0241967,51.29869105,37,1
-113.4295094,53.35524825,37,4
-114.1034814,50.94149078,37,1
-114.4020396,54.12755193,37,2
-113.9021293,53.48303342,37,1
-113.5935644,53.25108503,37,3
-114.212069,51.06755299,37,4
-113.5841573,53.64242469,37,2
-113.9347835,53.55001112,37,2
-111.9896865,54.76556795,37,1
-114.1171596,51.17895777,37,1
-110.7533198,54.26795082,37,4
-113.3428097,53.62490745,37,2
-113.4417747,53.60670514,37,1
-113.5212975,53.62079824,37,1
-113.4330095,53.47264795,37,2
-113.2212291,53.7020499,37,4
-112.4757398,54.11050098,37,1
-113.5288092,53.58694882,37,1
-113.6559132,53.79877771,37,1
-113.860029,54.15544058,37,1
-111.478679,56.75644523,37,1
-113.6244439,53.5416202,37,3
-113.4775896,53.45396353,37,1
-113.5078236,53.46057759,37,1
-113.6842884,53.53270663,37,2
-113.5603449,53.61622197,37,3
-113.4814656,53.55663949,37,1
-113.9194029,50.89521799,37,7
-111.6779898,54.43481519,37,4
-113.2508971,53.55804351,37,6
-110.7696251,54.26757457,37,8
-113.5507007,53.25535798,37,1
-111.3547903,56.70810854,37,1
-113.4942262,53.53931365,37,3
-113.5011991,53.47525367,37,1
-113.6372675,53.54139733,37,1
-114.0885441,52.30307309,37,1
-113.6253215,53.52066206,37,1
-111.4670433,56.720752,37,1
-113.3887597,54.47087007,37,1
-113.9069047,53.56007726,37,2
-114.1671741,51.12372654,37,7
-111.433574,56.72967752,37,1
-111.2763923,53.99165936,37,1
-113.9341107,51.11713789,37,1
-110.7533199,54.26795056,37,5
-113.5895232,53.26779486,37,1
-112.0369894,54.4420802,37,5
-113.9598936,51.03882196,37,1
-113.5475867,53.63090415,37,3
-113.5860777,53.2717344,37,5
-113.5134399,53.55138296,37,1
-113.5872739,53.44511444,37,1
-113.6913409,53.54397822,37,1
-113.4996292,53.51817771,37,1
-115.3267669,51.06151612,37,1
-113.5482265,53.57392873,37,1
-116.4128623,53.59498451,37,1
-113.5471941,53.57683942,37,5
-113.5821094,53.51069348,37,5
-113.5816002,53.31040431,37,5
-114.117806,50.91658096,37,5
-111.4419207,56.72991898,37,3
-114.026737,53.98039118,37,4
-113.6405176,53.51632536,37,1
-113.5035939,53.54771075,37,1
-113.5020856,53.47100427,37,4
-113.3936431,53.5728609,37,1
-113.5564954,53.62674922,37,1
-113.6703859,53.5084982,37,3
-113.5426462,53.30605882,37,5
-113.261113,53.68957989,37,1
-113.6917437,53.50960815,37,1
-111.4728507,56.76500138,37,4
-113.3922102,53.57195831,37,2
-114.127998,51.14910766,37,1
-114.5162381,51.19641468,37,2
-113.3746127,53.46892378,37,1
-113.2517753,53.5337078,37,6
-114.009611,53.52673813,37,1
-113.6209399,53.49844346,37,3
-113.3675959,53.45969756,37,4
-113.5013843,53.49329103,37,2
-111.9802816,54.77113339,36,1
-112.8683356,53.01179739,36,2
-114.0281124,50.89838914,36,4
-113.5590325,53.6312434,36,1
-113.5052335,53.54617483,36,1
-113.6372675,53.54139733,36,5
-113.4490463,53.61150032,36,1
-114.0581298,51.0659434,36,5
-111.4420878,49.47857516,36,5
-113.5272056,53.42889722,36,2
-113.945539,51.04851297,36,1
-113.9836159,53.6459409,36,1
-110.822209,55.9489901,36,1
-110.6897824,50.00347368,36,1
-112.4681396,55.19950063,36,4
-114.084824,50.88853976,36,6
-113.9488691,51.05818097,36,1
-111.4778223,56.7450036,36,4
-113.6536991,53.48740305,36,1
-110.6795392,50.02763322,36,1
-114.0081834,53.53910447,36,2
-113.6252907,53.52067951,36,3
-113.4051892,53.62597292,36,5
-112.8048393,54.58728103,36,4
-112.8048393,54.58728103,36,3
-113.4298415,53.36190231,36,1
-112.4681396,55.19950063,36,4
-114.0776725,50.8809912,36,4
-112.6980684,51.45886255,36,1
-113.5330227,53.43011775,36,3
-113.6344792,53.62011738,36,6
-114.0900569,51.03743981,36,1
-111.6779898,54.43481519,36,5
-113.5211451,53.44318908,36,4
-112.8072442,54.58864394,36,5
-113.6041616,53.66177638,36,4
-114.2194697,53.52993029,36,1
-114.1284968,51.07492636,36,1
-114.0137557,50.88129025,36,6
-112.4757398,54.11050098,36,5
-113.493858,53.49098881,36,3
-113.5110061,53.63432758,36,2
-114.1303752,51.09911414,36,4
-111.4691766,56.74517401,36,1
-114.2151111,51.14161967,36,1
-113.4048255,53.43963096,36,1
-114.0258792,51.14121365,36,3
-113.1723744,53.50236842,36,4
-113.25695,53.51209272,36,2
-113.2072148,53.6971135,36,2
-113.5203531,53.62303326,36,1
-113.2503403,53.69208485,36,4
-113.3187683,53.51498886,36,6
-113.6128193,53.55592307,36,2
-113.3878845,53.56870776,36,1
-113.9621912,51.11906566,36,1
-113.4687063,53.55013977,36,3
-113.8349272,52.27904192,36,2
-114.0536075,50.90210824,36,1
-111.3657291,53.65773106,36,2
-113.4210371,53.60699071,36,1
-113.5212344,53.55389741,36,1
-113.5442116,53.29883144,36,1
-113.5320961,53.41284629,36,5
-111.2949623,53.99141072,36,1
-111.421236,56.73030489,36,7
-113.9335888,51.12808372,36,1
-113.4963481,53.54095191,36,1
-113.6278212,53.54095956,36,2
-113.4337793,53.62739766,36,2
-113.2832093,54.72129052,36,1
-111.4664501,56.75445616,36,1
-113.5299531,53.47087311,36,1
-113.4956167,53.63858449,36,1
-111.63638,57.18191047,36,1
-113.5031946,53.61925349,36,1
-113.4110959,51.06457455,36,2
-113.4870934,53.5622307,36,1
-113.3894031,53.48303865,36,1
-114.0377284,51.27820096,36,1
-113.6264639,53.4242112,36,2
-113.6060157,53.66265415,36,1
-112.6129266,54.71516046,36,4
-113.4884388,53.42310971,36,5
-113.6514452,53.52038135,36,1
-113.6336131,53.77809152,36,4
-113.4268563,53.36237384,36,4
-111.4597563,56.74994653,36,4
-113.2480032,54.71301352,36,1
-113.4301246,53.3553273,36,2
-113.6006323,53.43420954,36,1
-113.4948757,53.54773721,36,1
-113.5540416,54.84198976,36,3
-111.1077202,55.6302342,36,1
-113.3901071,53.45048496,36,4
-112.304327,54.92609251,36,1
-110.7258893,54.27027474,36,4
-114.1171596,51.17895777,36,1
-113.404958,53.45702216,36,1
-114.1233292,50.96941296,36,1
-113.5495333,53.56134746,36,1
-113.5860777,53.2717344,36,3
-113.925832,51.10120304,36,1
-113.4979244,53.57348393,36,1
-113.9904308,53.51425257,36,3
-113.5084961,53.5507408,36,1
-113.722764,53.35681184,36,4
-113.4112317,51.06455153,36,1
-113.6213222,53.53387618,36,1
-113.8396308,52.25224142,36,1
-113.4921644,53.598321,36,6
-118.8621895,55.02513063,36,4
-114.0081834,53.53910447,36,5
-114.0637932,51.16526736,36,1
-113.6362906,53.53762771,36,4
-111.9744491,54.77110028,36,1
-113.3704102,53.47165751,36,2
-113.4466548,53.51132068,36,1
-113.5883596,53.44170805,36,4
-113.5376201,53.68140273,36,2
-113.2464285,53.52337753,36,1
-110.7195463,54.26547854,36,1
-114.1014644,51.03539118,36,4
-113.5225494,53.58986357,36,4
-113.5720448,53.51471889,36,4
-113.9980855,53.51631188,36,4
-114.181756,51.10095683,36,4
-114.0861193,51.03623344,36,1
-114.1099459,50.96141779,36,1
-113.432176,53.43141985,36,1
-113.6100195,53.64016561,36,1
-113.6229793,53.42965464,36,1
-113.9430352,50.9232379,36,1
-113.5231771,53.54600393,36,1
-113.4719996,53.40895791,36,6
-113.6197513,53.50149876,36,3
-111.46262,56.76022614,36,1
-113.8644294,52.29488411,36,1
-113.5064045,53.96581727,36,2
-113.536373,53.55896825,36,2
-113.5941254,53.44965351,36,1
-113.5107091,53.54094834,36,5
-113.4169864,53.62320546,36,1
-113.4919891,53.48293986,36,2
-113.5212337,53.5519289,36,1
-110.7533198,54.26795082,36,3
-110.7789359,50.07000359,36,2
-114.2167796,51.12371922,36,4
-114.1461085,51.06431227,36,1
-110.1737889,54.46503073,36,3
-113.4247451,53.61444355,36,8
-113.5330614,53.61481274,36,1
-113.4903698,53.5462403,36,1
-113.5350143,53.41559469,36,3
-113.3066666,49.19126726,36,1
-113.7772412,52.23389829,36,6
-113.9224839,53.54250459,36,1
-113.63598,53.61919806,36,1
-113.5963583,53.63401696,36,4
-114.9353023,52.39387335,36,1
-113.2832093,54.72129052,36,4
-114.0995064,51.16431667,36,1
-113.9018497,53.54463023,36,3
-112.4681396,55.19950063,36,2
-113.41204,53.59201718,36,2
-113.4342064,53.42020051,36,1
-113.4942217,53.45054025,36,1
-113.4366429,53.59721915,36,1
-113.5359856,53.56427014,36,4
-113.9048893,53.55507278,36,5
-113.5514148,53.62732275,36,4
-113.5681763,53.68732032,36,2
-114.0812759,51.06583045,36,1
-113.4496231,53.43906933,36,1
-113.2631062,53.56025401,36,4
-113.4188662,53.47494363,36,4
-110.822209,55.9489901,36,1
-113.2932297,53.56512956,36,2
-113.2435844,53.67811622,36,4
-113.4687437,53.56364053,36,3
-114.2788996,50.67564065,36,1
-113.931993,53.55423086,36,1
-113.979422,50.89436464,36,1
-113.4205801,53.4286475,36,1
-112.7286959,52.32610297,36,4
-113.5114883,53.24001115,36,2
-113.654654,53.49855409,36,4
-113.1159331,53.94912502,36,4
-113.27162,53.56307914,36,3
-112.8048393,54.58728103,36,4
-114.18662,53.70644926,36,1
-113.406195,53.60035749,36,1
-112.1201891,53.82777007,36,4
-112.798858,54.5931604,36,4
-114.2221637,51.04262788,36,1
-113.5956188,53.26348361,36,3
-111.7850298,52.43554005,36,4
-113.5491185,53.61674159,36,2
-114.1046595,51.07332076,36,1
-113.8275523,54.15211378,36,2
-113.4005178,53.44068619,36,1
-113.4803319,53.42070494,36,1
-112.9430398,54.32610035,36,1
-113.378136,53.59893124,36,1
-113.5308327,53.6084323,36,1
-114.0389789,51.16770841,36,5
-114.0630898,51.04470084,36,1
-113.4578791,53.57029363,36,1
-113.4903698,53.5462403,36,5
-113.9664543,51.11757789,36,1
-113.0250543,53.52416033,36,1
-113.9450876,51.1209482,36,2
-112.9042705,54.50119378,36,6
-113.5057695,53.51706281,36,1
-113.5701102,53.44262318,36,2
-113.5259286,53.56895563,36,1
-113.2546018,53.68295973,36,4
-111.1622347,58.71483891,36,1
-113.2497915,53.68361689,36,3
-113.4903698,53.5462403,36,5
-113.8029894,53.4468579,36,1
-113.3534193,53.47757574,36,4
-114.1491454,53.56091081,36,1
-112.8048393,54.58728103,36,4
-113.9780464,53.54236316,36,1
-111.4233843,56.73731327,36,1
-113.5729246,53.45639621,36,3
-113.4299253,53.62255111,36,1
-113.8986415,50.58728555,36,2
-113.776302,52.25149292,36,4
-113.6182058,53.42418834,36,3
-115.6706179,54.14848995,36,4
-113.7136158,53.44494187,36,2
-113.5121357,53.55207009,36,1
-113.5393015,53.57025111,36,1
-111.153829,54.24719088,36,2
-113.4682499,53.59248149,36,3
-113.4674353,53.57736963,36,1
-113.4677185,53.41295717,36,1
-113.4322052,53.59453859,36,4
-113.4689625,53.51699315,36,1
-113.6455653,53.50525861,36,2
-113.3879791,53.57832432,36,1
-113.5144415,53.49048612,36,3
-112.0824197,53.50408104,36,2
-113.4903694,53.54624099,36,2
-113.7325056,53.36125816,36,1
-113.5667804,54.75139579,36,3
-111.9744491,54.77110028,36,4
-113.6332482,53.65456094,36,1
-113.5220194,51.38699023,36,3
-113.541091,53.24344173,36,1
-111.3766514,56.72653401,36,1
-113.3839886,53.59569481,36,3
-113.6397734,53.53816005,36,2
-111.3808436,56.72513678,36,1
-113.577985,53.52754538,36,2
-113.8084462,53.42518921,36,1
-113.4133178,53.44100815,36,5
-113.2629186,53.68029986,36,3
-114.3147972,51.01774773,36,4
-113.4311788,53.42325902,36,1
-114.1382722,51.65418896,36,1
-113.9482217,50.90979328,36,3
-110.4830696,54.33267772,36,3
-113.9641725,50.87204482,36,1
-112.7840273,49.6770481,36,3
-113.4465796,53.41887258,36,1
-113.4781952,53.55077949,36,1
-114.0756468,51.16538987,36,1
-113.6342658,53.77870751,36,1
-113.6063608,53.55592615,36,4
-113.8737088,53.55978337,36,1
-113.6152852,53.61620004,36,1
-113.9422059,50.73823334,36,1
-113.493858,53.49098881,36,4
-113.6244031,53.54164427,36,2
-113.3770891,53.61069934,36,1
-110.6530223,50.02178055,36,4
-113.5992355,53.54202976,36,1
-113.3833366,53.45286757,36,3
-115.0806797,55.36700037,36,4
-113.3662718,53.45951847,36,1
-114.0508122,52.46520098,36,1
-113.2768671,53.84173765,36,1
-113.5120615,53.54338678,36,2
-113.5084134,53.53846022,36,1
-113.4463273,53.62670071,36,4
-113.4903698,53.5462403,36,6
-114.3699089,49.57886108,36,1
-114.124547,53.5131971,36,6
-111.458765,56.73161015,36,2
-113.6086549,53.55593277,36,4
-113.7792628,52.24529302,36,4
-113.5308745,53.52292328,36,3
-111.4688031,56.72237392,36,2
-113.5208593,53.43068356,36,2
-113.4101991,53.62165585,36,3
-113.5444954,53.25096471,36,1
-111.9744491,54.77110028,36,4
-113.4903698,53.5462403,36,4
-113.3279989,53.8276102,36,2
-113.5306936,53.54560036,36,1
-113.8854583,53.57908923,36,1
-113.2860375,54.70847064,36,4
-113.9618766,51.15904637,36,1
-113.5107956,53.54089946,36,1
-113.4700894,53.09067047,36,2
-113.5484668,53.60164761,36,4
-113.9904936,53.51290444,36,5
-111.0412958,56.43138567,36,4
-113.4920448,53.48871333,36,3
-113.5763807,52.66258326,36,1
-113.3082151,54.71748215,36,3
-113.5108095,53.54090336,36,1
-113.506329,53.62697304,36,1
-113.8938355,53.56804781,36,4
-113.3928013,53.44853727,36,3
-114.1986798,51.11364333,36,4
-113.7876491,53.37339587,36,3
-113.5654435,53.52029141,36,1
-113.6237085,53.52501382,36,4
-113.3818938,53.59901909,36,1
-113.6043519,53.63823076,36,3
-113.2423642,53.67932781,36,1
-112.4681396,55.19950063,36,4
-113.9018497,53.54463023,36,2
-113.6392787,53.49253826,36,1
-113.5973043,53.25992809,36,1
-113.5799738,53.58156774,36,2
-111.4625877,56.73732843,36,3
-110.7533198,54.26795082,36,2
-113.1528195,53.5211783,36,1
-114.0661893,51.0523283,36,1
-114.3766899,49.57012081,36,1
-113.4392994,53.51901335,36,3
-113.4287806,53.46675266,36,5
-113.727487,52.47317278,36,1
-118.8621895,55.02513063,36,4
-114.7715592,55.28285136,36,1
-113.8281271,51.05785384,36,2
-113.3901071,53.45048496,36,4
-114.1190809,50.87121294,36,3
-114.2177826,51.03426616,36,1
-112.4681399,55.19950097,36,3
-113.376472,53.48105777,36,3
-113.3907019,53.47961357,36,3
-112.0493914,53.50449892,36,1
-113.5068499,53.61219284,36,1
-113.4935799,53.483138,36,1
-113.6082959,53.61570382,36,1
-113.5609673,54.72303633,36,2
-113.4578791,53.57029363,36,1
-113.4991837,53.57791034,36,1
-113.5243955,53.56774271,36,4
-113.5175595,53.47204344,36,1
-111.9744491,54.77110028,36,4
-113.5210224,53.60317641,36,7
-113.4413158,53.59757056,36,1
-112.8860406,53.45421447,36,3
-113.6027525,53.55158943,36,1
-113.4894101,53.42470406,36,4
-114.063059,51.04238837,36,1
-113.6006323,53.43420954,36,1
-113.6058454,53.42890036,36,1
-111.153829,54.24719088,36,1
-113.4588529,53.46598682,36,3
-111.4791543,56.74444568,36,1
-113.5043638,53.50441095,36,3
-113.4900605,53.54016498,36,4
-113.6539891,53.62966338,36,4
-114.0630194,51.04522067,36,4
-113.4357292,53.34184179,36,1
-113.499305,53.53762771,36,1
-113.6241,53.52502814,36,4
-113.3849146,53.45030063,36,3
-113.5194034,53.53848009,36,1
-113.9914881,53.51029747,36,5
-111.4521446,56.72920675,36,3
-113.5901553,53.44246003,36,2
-114.0960091,51.07044273,36,1
-113.4687437,53.56364053,36,1
-110.7533199,54.26795056,36,1
-112.8048393,54.58728103,36,2
-113.4292507,53.59322498,36,1
-113.6366724,53.79574784,36,2
-113.4640515,53.56140168,36,1
-113.6471227,53.79747038,36,4
-111.4706301,56.76402007,36,5
-111.3641943,56.72242905,36,1
-113.4247451,53.61444355,36,1
-113.2832093,54.72129034,36,4
-114.6453385,51.79614036,36,2
-111.9744491,54.77110028,36,1
-113.5176955,53.54179026,36,1
-112.4757398,54.11050098,36,2
-113.4341617,53.42015484,36,4
-113.2634946,53.41597699,36,2
-112.8048393,54.58728103,36,4
-113.6063608,53.55592615,36,3
-113.4022882,53.34775022,36,1
-111.1458842,58.7130676,36,1
-113.5175595,53.47204344,36,2
-113.4941681,53.54311504,36,3
-113.4903066,53.54192497,36,1
-113.5386997,53.5703278,36,1
-113.4919891,53.48293986,36,1
-113.9925571,53.50784558,36,3
-113.3793887,53.60043578,36,1
-113.5314424,53.45985385,36,4
-113.4735108,53.55115162,36,3
-113.6199684,53.50117587,36,2
-113.5157523,53.5199937,36,1
-114.0710745,50.89980315,36,1
-113.5213257,53.55220187,36,1
-111.9744491,54.77110028,36,2
-113.4903698,53.5462403,36,1
-113.630986,53.53863069,36,4
-113.6196488,53.65021745,36,6
-112.4681396,55.19950063,36,4
-113.8273955,54.15211306,36,3
-113.2349994,52.19744001,36,1
-113.4920337,53.46459107,36,1
-114.013009,53.52132786,36,1
-113.507915,53.42556519,36,2
-113.9791239,50.88885291,36,1
-113.4513049,53.56162409,36,4
-113.4088115,53.46001359,36,1
-114.3347295,50.76017005,36,1
-114.0770098,50.9932577,36,1
-113.5849115,53.63675749,36,4
-113.6678152,53.48911409,36,1
-113.9885568,53.53419913,36,1
-113.3157674,53.55587683,36,1
-113.9749393,50.72590027,36,5
-113.9057867,53.56844315,36,5
-111.3189317,53.98300343,36,4
-113.4411704,53.62484261,36,4
-113.5066084,53.51231632,36,4
-113.5074596,53.64450283,36,2
-113.5477454,53.61014398,36,5
-113.4603027,53.55777745,36,2
-112.9812019,53.4878905,36,1
-114.0273641,51.28403563,36,1
-113.1159331,53.94912502,36,1
-113.6308897,53.53794837,36,4
-113.3849498,53.46141847,36,4
-113.3051995,54.70051321,36,1
-113.5899162,53.5171909,36,1
-113.5110061,53.63432758,36,3
-113.3855773,53.46306258,36,6
-113.45466,53.42348799,36,4
-113.6662349,53.49827275,36,6
-113.2180414,53.69065079,36,3
-112.8474264,52.99936046,36,1
-113.6742295,53.50202469,36,1
-113.4926893,53.60516743,36,4
-113.1175568,53.94893386,36,1
-113.743833,52.24860214,36,2
-113.5154138,53.54611088,36,1
-113.6341508,53.54100272,36,2
-113.6404364,53.6496234,36,1
-113.5467226,53.54300376,36,2
-113.4187627,53.62347357,36,1
-114.0655283,51.03864835,36,1
-113.4395442,53.51032062,36,1
-112.4681396,55.19950063,36,1
-112.8655054,53.01492061,36,1
-113.2893871,53.9363085,36,4
-114.0845997,51.15354841,36,1
-113.3704102,53.47165751,36,1
-113.5327201,53.63024004,36,4
-113.3555727,53.35047291,36,1
-113.2511544,53.55170311,36,1
-113.476948,53.64232259,36,2
-113.4903698,53.5462403,36,3
-113.1082196,53.95214067,36,1
-113.395824,53.58411846,36,2
-113.6276569,53.53806524,36,3
-111.9744491,54.77110028,36,4
-113.1310577,54.15525273,36,1
-114.0902013,51.06229754,36,6
-113.3869934,53.56454729,36,1
-113.3958533,53.58408093,36,1
-113.9878193,51.04092311,36,4
